DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovakia,2016,190,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovakia,2017,164,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovakia,2018,132,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovakia,2019,113,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovakia,2020,133,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovakia,2021,133,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovakia,2022,120,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovakia,2023,115,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Slovakia,2024,104,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Türkiye,2015,1956,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Türkiye,2016,2159,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Türkiye,2017,2179,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Türkiye,2018,2257,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Türkiye,2019,2887,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Türkiye,2020,2685,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Türkiye,2021,2543,b,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Türkiye,2022,2336,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Türkiye,2023,2123,,
ESTAT:UNE_RT_A(1.0),21/01/26 23:00:00,Annual,From 25 to 54 years,Thousand persons,Total,Türkiye,2024,1990,,
